id,query_word,word,score,tag1,tag2,tag3,tag4,remove
1,assault,blast,59787,NA,NA,NA,NA,0
1,assault,bullying,59538,NA,NA,NA,NA,0
1,assault,violent,59158,NA,NA,NA,NA,0
1,assault,raiding,59059,NA,NA,NA,NA,0
1,assault,victimization,58995,NA,NA,NA,NA,0
1,assault,blow,58866,NA,NA,NA,NA,0
1,assault,injury,58830,NA,NA,NA,NA,0
1,assault,savagely,58688,NA,NA,NA,NA,0
1,assault,commando,58664,NA,NA,NA,NA,0
1,assault,slap,58502,NA,NA,NA,NA,0
1,assault,blitz,58483,NA,NA,NA,NA,0
1,assault,coercion,58447,NA,NA,NA,NA,0
1,assault,banging,58065,NA,NA,NA,NA,0
1,assault,storm,56742,NA,NA,NA,NA,0
1,assault,harm,56679,NA,NA,NA,NA,0
1,assault,outrage,56638,NA,NA,NA,NA,0
1,assault,stroke,56156,NA,NA,NA,NA,0
1,assault,beat,55703,NA,NA,NA,NA,0
1,assault,surprise,55336,NA,NA,NA,NA,0
1,assault,coups,55238,NA,NA,NA,NA,0
1,assault,mug,54035,NA,NA,NA,NA,0
1,assault,stress,53028,NA,NA,NA,NA,0
1,assault,stresses,52485,NA,NA,NA,NA,0
1,assault,non-aggression,50966,NA,NA,NA,NA,0
1,assault,indecent assault,50960,NA,NA,NA,NA,0
1,assault,felony,50959,NA,NA,NA,NA,0
1,assault,affray,50958,NA,NA,NA,NA,0
1,assault,murder,50957,NA,NA,NA,NA,0
1,assault,arson,50956,NA,NA,NA,NA,0
1,assault,malicious mischief,50955,NA,NA,NA,NA,0
1,assault,assailant,50954,NA,NA,NA,NA,0
1,assault,manslaughter,50953,NA,NA,NA,NA,0
1,assault,trespass,50951,NA,NA,NA,NA,0
1,assault,arrest,50948,n,v,NA,NA,0
1,assault,homicide,50947,NA,NA,NA,NA,0
1,assault,larceny,50946,NA,NA,NA,NA,0
1,assault,statutory rape,50945,NA,NA,NA,NA,0
1,assault,misdemeanor,50943,n,adj,NA,NA,0
1,assault,theft,50940,NA,NA,NA,NA,0
1,assault,ambush,50939,NA,NA,NA,NA,0
1,assault,aggravated assault,50938,NA,NA,NA,NA,0
1,assault,altercation,50936,NA,NA,NA,NA,0
1,assault,armed robbery,50935,NA,NA,NA,NA,0
2,burglary,carjacking,73235,NA,NA,NA,NA,0
2,burglary,assault,68842,NA,NA,NA,NA,0
2,burglary,heist,66484,NA,NA,NA,NA,0
2,burglary,stealing,65906,n,v,NA,NA,0
2,burglary,stickup,64536,NA,NA,NA,NA,0
2,burglary,steal,62419,NA,NA,NA,NA,0
2,burglary,looting,61067,NA,NA,NA,NA,0
2,burglary,banditry,58697,NA,NA,NA,NA,0
2,burglary,breaking,57826,n,v,NA,NA,0
2,burglary,rustling,57530,NA,NA,NA,NA,0
2,burglary,demolition,57106,NA,NA,NA,NA,0
2,burglary,burst,53361,NA,NA,NA,NA,0
2,burglary,blasting,51280,NA,NA,NA,NA,0
2,burglary,break-in,51234,NA,NA,NA,NA,0
2,burglary,grand larceny,51229,n,prop,NA,NA,0
2,burglary,petty larceny,51228,NA,NA,NA,NA,0
2,burglary,vandalism,51227,NA,NA,NA,NA,0
2,burglary,break in,51224,NA,NA,NA,NA,0
2,burglary,burglar alarm,51223,NA,NA,NA,NA,0
2,burglary,crime,51221,NA,NA,NA,NA,0
2,burglary,shoplifter,51219,NA,NA,NA,NA,0
2,burglary,thief,51217,NA,NA,NA,NA,0
2,burglary,intruder,51215,NA,NA,NA,NA,0
2,burglary,holdup,51214,NA,NA,NA,NA,0
2,burglary,identity theft,51209,NA,NA,NA,NA,0
2,burglary,embezzlement,51208,NA,NA,NA,NA,0
2,burglary,criminal,51207,NA,NA,NA,NA,0
2,burglary,offender,51204,NA,NA,NA,NA,0
2,burglary,police,51203,NA,NA,NA,NA,0
2,burglary,first degree,51200,NA,NA,NA,NA,0
2,burglary,third degree,51199,NA,NA,NA,NA,0
2,burglary,accomplice,51198,NA,NA,NA,NA,0
2,burglary,felon,51197,NA,NA,NA,NA,0
2,burglary,burglars,51195,NA,NA,NA,NA,0
2,burglary,shoplifting,51194,NA,NA,NA,NA,0
2,burglary,grand theft,51192,n,prop,NA,NA,0
2,burglary,petit larceny,51191,NA,NA,NA,NA,0
2,burglary,prowler,51190,NA,NA,NA,NA,0
2,burglary,safecracking,51189,NA,NA,NA,NA,0
2,burglary,disorderly conduct,51187,NA,NA,NA,NA,0
2,burglary,resisting arrest,51186,NA,NA,NA,NA,0
2,burglary,indecent exposure,51185,NA,NA,NA,NA,0
2,burglary,larcenist,51184,NA,NA,NA,NA,0
2,burglary,larcener,51183,NA,NA,NA,NA,0
2,burglary,burglar,51182,NA,NA,NA,NA,0
2,burglary,trespassing,51181,NA,NA,NA,NA,0
2,burglary,false imprisonment,51180,NA,NA,NA,NA,0
2,burglary,forgery,51178,NA,NA,NA,NA,0
2,burglary,robbers,51177,NA,NA,NA,NA,0
2,burglary,housebreaking,51175,NA,NA,NA,NA,0
2,burglary,peeping tom,51174,n,prop,NA,NA,0
2,burglary,dfc,51172,n,prop,NA,NA,0
2,burglary,parolee,51171,NA,NA,NA,NA,0
2,burglary,burgle,51170,NA,NA,NA,NA,0
2,burglary,vandal,51169,NA,NA,NA,NA,0
2,burglary,carjack,51168,NA,NA,NA,NA,0
2,burglary,detectives,51167,NA,NA,NA,NA,0
2,burglary,search warrant,51166,NA,NA,NA,NA,0
2,burglary,carnal abuse,51165,NA,NA,NA,NA,0
2,burglary,juveniles,51164,NA,NA,NA,NA,0
2,burglary,asportation,51163,NA,NA,NA,NA,0
2,burglary,breaking and entering,51162,NA,NA,NA,NA,0
2,burglary,kidnapping,51161,NA,NA,NA,NA,0
2,burglary,knifepoint,51160,NA,NA,NA,NA,0
2,burglary,criminal possession,51159,NA,NA,NA,NA,0
2,burglary,disorderly behavior,51158,NA,NA,NA,NA,0
2,burglary,crowbar,51157,NA,NA,NA,NA,0
2,burglary,maybush,51156,NA,NA,NA,NA,0
2,burglary,shootings,51155,NA,NA,NA,NA,0
2,burglary,personation,51154,NA,NA,NA,NA,0
2,burglary,criminal contempt,51153,NA,NA,NA,NA,0
2,burglary,bolt cutter,51152,NA,NA,NA,NA,0
2,burglary,police headquarters,51151,NA,NA,NA,NA,0
3,CCTV,surveillance,24985,NA,NA,NA,NA,0
3,CCTV,camera,24984,NA,NA,NA,NA,0
3,CCTV,dvr,24982,NA,NA,NA,NA,0
3,CCTV,cameralism,24978,NA,NA,NA,NA,0
3,CCTV,camcorder,24971,NA,NA,NA,NA,0
3,CCTV,intercom,24970,NA,NA,NA,NA,0
3,CCTV,pinhole camera,24968,NA,NA,NA,NA,0
3,CCTV,cable release,24967,NA,NA,NA,NA,0
3,CCTV,security,24966,NA,NA,NA,NA,0
3,CCTV,videotape,24965,NA,NA,NA,NA,0
3,CCTV,floodlight,24964,NA,NA,NA,NA,0
3,CCTV,detector,24963,NA,NA,NA,NA,0
3,CCTV,television set,24959,NA,NA,NA,NA,0
3,CCTV,radio receiver,24956,NA,NA,NA,NA,0
3,CCTV,recorder,24953,NA,NA,NA,NA,0
3,CCTV,webcam,24952,NA,NA,NA,NA,0
3,CCTV,communication system,24950,NA,NA,NA,NA,0
3,CCTV,recordership,24949,NA,NA,NA,NA,0
3,CCTV,surveil,24946,NA,NA,NA,NA,0
3,CCTV,monitor,24944,NA,NA,NA,NA,0
3,CCTV,rebroadcaster,24943,NA,NA,NA,NA,0
3,CCTV,cam,24938,NA,NA,NA,NA,0
3,CCTV,signage,24937,NA,NA,NA,NA,0
3,CCTV,footage,24935,NA,NA,NA,NA,0
3,CCTV,peephole,24931,NA,NA,NA,NA,0
3,CCTV,spy,24928,NA,NA,NA,NA,0
3,CCTV,pavement artist,24926,NA,NA,NA,NA,0
3,CCTV,detection,24924,NA,NA,NA,NA,0
3,CCTV,alarmer,24916,NA,NA,NA,NA,0
3,CCTV,telephone box,24914,NA,NA,NA,NA,0
4,coppers,bull,77156,syn,n,NA,NA,0
4,coppers,pig,74650,syn,n,NA,NA,0
4,coppers,cu,73571,syn,n,NA,NA,0
4,coppers,fuzz,72942,syn,n,NA,NA,0
4,coppers,cop,72580,syn,n,NA,NA,0
4,coppers,cops,69919,NA,NA,NA,NA,0
4,coppers,sheriffs,64300,NA,NA,NA,NA,0
4,coppers,feds,61409,NA,NA,NA,NA,0
4,coppers,troopers,60567,NA,NA,NA,NA,0
4,coppers,chicks,58683,NA,NA,NA,NA,0
4,coppers,chickens,53353,NA,NA,NA,NA,0
4,coppers,911,51276,NA,NA,NA,NA,0
4,coppers,bobby,51274,n,prop,NA,NA,0
4,coppers,chaps,51273,NA,NA,NA,NA,0
4,coppers,louts,51272,NA,NA,NA,NA,0
4,coppers,constabulary,51271,NA,NA,NA,NA,0
4,coppers,crooks,51270,NA,NA,NA,NA,0
4,coppers,scumbags,51269,NA,NA,NA,NA,0
4,coppers,blokes,51268,NA,NA,NA,NA,0
4,coppers,druggies,51267,NA,NA,NA,NA,0
4,coppers,drunks,51266,NA,NA,NA,NA,0
4,coppers,rotters,51265,NA,NA,NA,NA,0
4,coppers,dustmen,51264,NA,NA,NA,NA,0
4,coppers,johnnies,51263,NA,NA,NA,NA,0
4,coppers,barmaids,51262,NA,NA,NA,NA,0
4,coppers,shirkers,51261,NA,NA,NA,NA,0
4,coppers,scarper,51260,NA,NA,NA,NA,0
4,coppers,neds,51259,NA,NA,NA,NA,0
4,coppers,cockneys,51258,NA,NA,NA,NA,0
4,coppers,scallywags,51257,NA,NA,NA,NA,0
4,coppers,bobbie,51256,n,prop,NA,NA,0
4,coppers,bairns,51255,NA,NA,NA,NA,0
4,coppers,cobber,51254,NA,NA,NA,NA,0
4,coppers,guvnor,51253,NA,NA,NA,NA,0
4,coppers,grannies,51252,NA,NA,NA,NA,0
4,coppers,theives,51251,NA,NA,NA,NA,0
4,coppers,pommy,51250,NA,NA,NA,NA,0
4,coppers,tuppence,51249,NA,NA,NA,NA,0
4,coppers,boyo,51248,NA,NA,NA,NA,0
4,coppers,lowlifes,51247,NA,NA,NA,NA,0
4,coppers,gents,51246,NA,NA,NA,NA,0
4,coppers,cack,51245,NA,NA,NA,NA,0
4,coppers,nark,51244,NA,NA,NA,NA,0
4,coppers,yob,51243,NA,NA,NA,NA,0
4,coppers,prigs,51242,NA,NA,NA,NA,0
4,coppers,dosh,51241,NA,NA,NA,NA,0
4,coppers,skinful,51240,NA,NA,NA,NA,0
4,coppers,bally,51239,NA,NA,NA,NA,0
4,coppers,brits,51238,NA,NA,NA,NA,0
4,coppers,crim,51237,NA,NA,NA,NA,0
4,coppers,bugger,51236,NA,NA,NA,NA,0
4,coppers,rapscallions,51235,NA,NA,NA,NA,0
4,coppers,toffs,51234,NA,NA,NA,NA,0
4,coppers,mounties,51233,NA,NA,NA,NA,0
4,coppers,tossers,51232,NA,NA,NA,NA,0
4,coppers,plebs,51231,NA,NA,NA,NA,0
4,coppers,broads,51230,NA,NA,NA,NA,0
4,coppers,scruffs,51229,NA,NA,NA,NA,0
4,coppers,perps,51228,NA,NA,NA,NA,0
4,coppers,civvy,51227,NA,NA,NA,NA,0
4,coppers,ponce,51226,n,prop,NA,NA,0
4,coppers,smarties,51225,NA,NA,NA,NA,0
4,coppers,boozer,51224,NA,NA,NA,NA,0
4,coppers,farthings,51223,NA,NA,NA,NA,0
4,coppers,lairds,51222,NA,NA,NA,NA,0
4,coppers,yer,51221,NA,NA,NA,NA,0
4,coppers,fivers,51220,NA,NA,NA,NA,0
4,coppers,narcs,51219,NA,NA,NA,NA,0
4,coppers,shite,51218,NA,NA,NA,NA,0
4,coppers,nosy parker,51217,NA,NA,NA,NA,0
4,coppers,dames,51216,NA,NA,NA,NA,0
4,coppers,fellas,51215,NA,NA,NA,NA,0
4,coppers,lovelies,51214,NA,NA,NA,NA,0
4,coppers,nobs,51213,NA,NA,NA,NA,0
4,coppers,chokey,51212,NA,NA,NA,NA,0
4,coppers,molls,51211,NA,NA,NA,NA,0
4,coppers,doms,51210,NA,NA,NA,NA,0
4,coppers,dustman,51209,NA,NA,NA,NA,0
4,coppers,bludge,51208,NA,NA,NA,NA,0
4,coppers,numbskulls,51207,NA,NA,NA,NA,0
4,coppers,poofs,51206,NA,NA,NA,NA,0
4,coppers,spongers,51205,NA,NA,NA,NA,0
4,coppers,ruffians,51204,NA,NA,NA,NA,0
4,coppers,thieving,51203,NA,NA,NA,NA,0
4,coppers,ambos,51202,NA,NA,NA,NA,0
4,coppers,pedants,51201,NA,NA,NA,NA,0
4,coppers,perp,51200,NA,NA,NA,NA,0
4,coppers,grandad,51199,NA,NA,NA,NA,0
4,coppers,gramps,51198,NA,NA,NA,NA,0
4,coppers,docker,51197,NA,NA,NA,NA,0
4,coppers,barmen,51196,NA,NA,NA,NA,0
4,coppers,oafs,51195,NA,NA,NA,NA,0
4,coppers,lassies,51194,NA,NA,NA,NA,0
4,coppers,lasses,51193,NA,NA,NA,NA,0
4,coppers,wowsers,51192,NA,NA,NA,NA,0
4,coppers,laddies,51191,NA,NA,NA,NA,0
4,coppers,skiving,51190,NA,NA,NA,NA,0
5,whore,trollop,92967,syn,n,NA,NA,0
5,whore,harlot,90312,syn,n,NA,NA,0
5,whore,prostitute,88482,syn,n,NA,NA,0
5,whore,tart,82368,syn,n,adj,NA,0
5,whore,cocotte,80607,syn,n,NA,NA,0
5,whore,cyprian,72728,syn,n,prop,NA,0
5,whore,bawd,72090,syn,n,NA,NA,0
5,whore,fancy woman,72090,syn,n,NA,NA,0
5,whore,lady of pleasure,72090,syn,n,NA,NA,0
5,whore,sporting lady,72090,syn,n,NA,NA,0
5,whore,woman of the street,72090,syn,n,NA,NA,0
5,whore,working girl,72090,syn,n,NA,NA,0
5,whore,skank,71852,NA,NA,NA,NA,0
5,whore,hussy,71485,NA,NA,NA,NA,0
5,whore,skanky,71168,adj,n,NA,NA,0
5,whore,bimbo,70469,NA,NA,NA,NA,0
5,whore,floozy,69673,NA,NA,NA,NA,0
5,whore,slutty,69245,NA,NA,NA,NA,0
5,whore,goddamn,67413,NA,NA,NA,NA,0
5,whore,dude,66756,NA,NA,NA,NA,0
5,whore,vixen,66314,NA,NA,NA,NA,0
5,whore,hustler,65600,NA,NA,NA,NA,0
5,whore,goddam,65302,NA,NA,NA,NA,0
5,whore,tramp,65295,NA,NA,NA,NA,0
5,whore,goddamned,65278,NA,NA,NA,NA,0
5,whore,stripper,65247,NA,NA,NA,NA,0
5,whore,dammit,65201,NA,NA,NA,NA,0
5,whore,geez,65118,NA,NA,NA,NA,0
5,whore,damn,65021,adj,v,adv,NA,0
5,whore,bollocks,64744,NA,NA,NA,NA,0
5,whore,freaking,64701,v,n,NA,NA,0
5,whore,prissy,64079,adj,prop,NA,NA,0
5,whore,christ,63680,n,prop,NA,NA,0
5,whore,god,63452,n,prop,NA,NA,0
5,whore,jeez,62410,adv,n,NA,NA,0
5,whore,hooker,61297,NA,NA,NA,NA,0
5,whore,louse,61148,NA,NA,NA,NA,0
5,whore,bloody,60620,NA,NA,NA,NA,0
5,whore,heil,60383,n,prop,NA,NA,0
5,whore,holy,60216,n,adj,prop,NA,0
5,whore,slag,59586,NA,NA,NA,NA,0
5,whore,piggy,58043,n,adj,NA,NA,0
5,whore,skunk,58007,NA,NA,NA,NA,0
5,whore,drag,56100,v,n,NA,NA,0
5,whore,trail,51602,NA,NA,NA,NA,0
5,whore,damnit,51212,NA,NA,NA,NA,0
5,whore,frak,51212,n,adj,v,NA,0
5,whore,goddammit,51212,NA,NA,NA,NA,0
5,whore,goddamnit,51212,NA,NA,NA,NA,0
5,whore,puta,51212,NA,NA,NA,NA,0
5,whore,slut,51211,NA,NA,NA,NA,0
5,whore,bitch,51210,NA,NA,NA,NA,0
5,whore,cunt,51208,NA,NA,NA,NA,0
5,whore,asshole,51204,NA,NA,NA,NA,0
5,whore,cocksucker,51202,NA,NA,NA,NA,0
5,whore,pussy,51199,NA,NA,NA,NA,0
5,whore,twat,51198,NA,NA,NA,NA,0
5,whore,fucker,51197,NA,NA,NA,NA,0
5,whore,strumpet,51196,NA,NA,NA,NA,0
5,whore,ass,51195,NA,NA,NA,NA,0
5,whore,bastard,51194,NA,NA,NA,NA,0
5,whore,nympho,51192,NA,NA,NA,NA,0
5,whore,pimp,51191,NA,NA,NA,NA,0
5,whore,whorish,51190,NA,NA,NA,NA,0
5,whore,dick,51189,n,prop,NA,NA,0
5,whore,arsehole,51188,NA,NA,NA,NA,0
5,whore,wanker,51187,NA,NA,NA,NA,0
5,whore,motherfucker,51186,NA,NA,NA,NA,0
5,whore,streetwalker,51185,NA,NA,NA,NA,0
5,whore,scumbag,51184,NA,NA,NA,NA,0
5,whore,shithead,51183,NA,NA,NA,NA,0
5,whore,douche bag,51182,NA,NA,NA,NA,0
5,whore,hag,51181,NA,NA,NA,NA,0
5,whore,moron,51180,NA,NA,NA,NA,0
5,whore,bewhore,51179,NA,NA,NA,NA,0
5,whore,homewrecker,51178,NA,NA,NA,NA,0
5,whore,hypocrite,51177,NA,NA,NA,NA,0
5,whore,liar,51176,NA,NA,NA,NA,0
5,whore,dago,51175,NA,NA,NA,NA,0
5,whore,cokehead,51174,NA,NA,NA,NA,0
5,whore,whoremonger,51173,NA,NA,NA,NA,0
5,whore,fricatrice,51172,NA,NA,NA,NA,0
5,whore,public lavatory,51171,NA,NA,NA,NA,0
5,whore,dirtbag,51170,NA,NA,NA,NA,0
5,whore,jackass,51169,NA,NA,NA,NA,0
5,whore,fagot,51168,NA,NA,NA,NA,0
5,whore,dumbass,51167,NA,NA,NA,NA,0
5,whore,douche,51166,NA,NA,NA,NA,0
5,whore,solicitress,51165,NA,NA,NA,NA,0
5,whore,plagiarizer,51164,NA,NA,NA,NA,0
5,whore,prude,51163,NA,NA,NA,NA,0
5,whore,homophobe,51162,NA,NA,NA,NA,0
5,whore,fucking,51161,NA,NA,NA,NA,0
5,whore,coochie,51159,NA,NA,NA,NA,0
5,whore,male chauvinist pig,51158,NA,NA,NA,NA,0
5,whore,fuck,51157,NA,NA,NA,NA,0
6,crime,law-breaking,75544,syn,n,NA,NA,0
6,crime,criminality,70898,NA,NA,NA,NA,0
6,crime,criminals,70615,NA,NA,NA,NA,0
6,crime,cybercrime,68352,NA,NA,NA,NA,0
6,crime,offenses,66810,NA,NA,NA,NA,0
6,crime,offenders,65539,NA,NA,NA,NA,0
6,crime,perpetrator,64835,NA,NA,NA,NA,0
6,crime,lawlessness,64514,NA,NA,NA,NA,0
6,crime,slaying,63681,NA,NA,NA,NA,0
6,crime,fraud,63456,NA,NA,NA,NA,0
6,crime,heinous,62954,NA,NA,NA,NA,0
6,crime,delinquency,62436,NA,NA,NA,NA,0
6,crime,assassination,62159,NA,NA,NA,NA,0
6,crime,scourge,62113,NA,NA,NA,NA,0
6,crime,criminalization,61887,NA,NA,NA,NA,0
6,crime,offending,61603,NA,NA,NA,NA,0
6,crime,scene,61152,NA,NA,NA,NA,0
6,crime,penal,61121,adj,n,prop,NA,0
6,crime,criminalisation,60530,NA,NA,NA,NA,0
6,crime,shooting,60288,NA,NA,NA,NA,0
6,crime,sin,60036,NA,NA,NA,NA,0
6,crime,guilt,59965,NA,NA,NA,NA,0
6,crime,case,59795,NA,NA,NA,NA,0
6,crime,racketeering,59702,NA,NA,NA,NA,0
6,crime,infraction,59297,NA,NA,NA,NA,0
6,crime,delict,59251,NA,NA,NA,NA,0
6,crime,killing,59166,NA,NA,NA,NA,0
6,crime,wrongdoing,59163,NA,NA,NA,NA,0
6,crime,evil,59148,NA,NA,NA,NA,0
6,crime,laundering,59094,NA,NA,NA,NA,0
6,crime,breaches,59009,NA,NA,NA,NA,0
6,crime,violations,58838,NA,NA,NA,NA,0
6,crime,infractions,58698,NA,NA,NA,NA,0
6,crime,charge,57971,n,v,NA,NA,0
6,crime,misdemeanour,57785,NA,NA,NA,NA,0
6,crime,offences,57581,NA,NA,NA,NA,0
6,crime,guilty,57067,NA,NA,NA,NA,0
6,crime,tort,56188,NA,NA,NA,NA,0
6,crime,mastermind,55760,NA,NA,NA,NA,0
6,crime,phenomenon,55538,NA,NA,NA,NA,0
6,crime,committed,55142,adj,v,NA,NA,0
6,crime,torts,54664,NA,NA,NA,NA,0
6,crime,contravention,54519,NA,NA,NA,NA,0
6,crime,divisional,52668,NA,NA,NA,NA,0
6,crime,offence,52380,NA,NA,NA,NA,0
6,crime,brott,50967,n,prop,NA,NA,0
6,crime,contraventions,50967,NA,NA,NA,NA,0
6,crime,crimen,50967,NA,NA,NA,NA,0
6,crime,delicti,50967,NA,NA,NA,NA,0
6,crime,infringements,50967,NA,NA,NA,NA,0
6,crime,wrong-doing,50967,NA,NA,NA,NA,0
6,crime,terrorism,50962,NA,NA,NA,NA,0
6,crime,prostitution,50960,NA,NA,NA,NA,0
6,crime,corruption,50959,NA,NA,NA,NA,0
6,crime,law enforcement,50957,NA,NA,NA,NA,0
6,crime,malefaction,50954,NA,NA,NA,NA,0
6,crime,murders,50953,NA,NA,NA,NA,0
6,crime,criminalness,50952,NA,NA,NA,NA,0
6,crime,capital offense,50951,NA,NA,NA,NA,0
6,crime,drug trafficking,50948,NA,NA,NA,NA,0
6,crime,mail fraud,50947,NA,NA,NA,NA,0
6,crime,burglaries,50946,NA,NA,NA,NA,0
6,crime,robberies,50945,NA,NA,NA,NA,0
6,crime,gangs,50944,NA,NA,NA,NA,0
6,crime,truancy,50943,NA,NA,NA,NA,0
6,crime,rapes,50942,NA,NA,NA,NA,0
6,crime,recidivism,50940,NA,NA,NA,NA,0
6,crime,misdoer,50938,NA,NA,NA,NA,0
6,crime,unlaw,50936,NA,NA,NA,NA,0
6,crime,gangland,50935,NA,NA,NA,NA,0
6,crime,scelerat,50934,NA,NA,NA,NA,0
6,crime,criminal conversation,50933,NA,NA,NA,NA,0
6,crime,thefts,50932,NA,NA,NA,NA,0
6,crime,infelonious,50931,NA,NA,NA,NA,0
6,crime,murderee,50929,NA,NA,NA,NA,0
7,criminal,felonious,84913,syn,adj,NA,NA,0
7,criminal,illegal,83282,syn,adj,NA,NA,0
7,criminal,reprehensible,81128,syn,adj,NA,NA,0
7,criminal,crook,78598,syn,n,NA,NA,0
7,criminal,malefactor,78576,syn,n,NA,NA,0
7,criminal,deplorable,77622,syn,adj,NA,NA,0
7,criminal,condemnable,77123,syn,adj,NA,NA,0
7,criminal,outlaw,76604,syn,n,v,NA,0
7,criminal,prosecution,69334,NA,NA,NA,NA,0
7,criminal,crimes,68505,NA,NA,NA,NA,0
7,criminal,civil,66563,adj,n,prop,NA,0
7,criminal,legal,65497,NA,NA,NA,NA,0
7,criminal,terrorist,65306,NA,NA,NA,NA,0
7,criminal,indictable,65000,NA,NA,NA,NA,0
7,criminal,judicial,64410,NA,NA,NA,NA,0
7,criminal,unlawful,64320,NA,NA,NA,NA,0
7,criminal,wrongful,63022,NA,NA,NA,NA,0
7,criminal,court,62784,NA,NA,NA,NA,0
7,criminal,law,62725,n,v,NA,NA,0
7,criminal,prison,62688,NA,NA,NA,NA,0
7,criminal,criminological,62449,NA,NA,NA,NA,0
7,criminal,punitive,62427,NA,NA,NA,NA,0
7,criminal,malicious,62160,NA,NA,NA,NA,0
7,criminal,gangster,62088,NA,NA,NA,NA,0
7,criminal,murderous,62084,NA,NA,NA,NA,0
7,criminal,justice,61979,n,v,NA,NA,0
7,criminal,illicit,61955,NA,NA,NA,NA,0
7,criminal,punishment,61930,NA,NA,NA,NA,0
7,criminal,delinquent,61070,adj,n,NA,NA,0
7,criminal,forensic,60936,NA,NA,NA,NA,0
7,criminal,thug,60915,NA,NA,NA,NA,0
7,criminal,murderer,60552,NA,NA,NA,NA,0
7,criminal,hoodlum,60508,NA,NA,NA,NA,0
7,criminal,penalties,60292,NA,NA,NA,NA,0
7,criminal,jurisdictional,60081,NA,NA,NA,NA,0
7,criminal,judiciary,59681,NA,NA,NA,NA,0
7,criminal,punishable,59298,NA,NA,NA,NA,0
7,criminal,mobster,59279,NA,NA,NA,NA,0
7,criminal,penalty,59252,NA,NA,NA,NA,0
7,criminal,repressive,58775,NA,NA,NA,NA,0
7,criminal,correctional,58757,NA,NA,NA,NA,0
7,criminal,sanctions,58657,NA,NA,NA,NA,0
7,criminal,assizes,58489,NA,NA,NA,NA,0
7,criminal,bandit,58210,NA,NA,NA,NA,0
7,criminal,public,57562,adj,n,NA,NA,0
7,criminal,sinful,56558,NA,NA,NA,NA,0
7,criminal,culprit,55955,NA,NA,NA,NA,0
7,criminal,assassin,55880,NA,NA,NA,NA,0
7,criminal,villain,55880,NA,NA,NA,NA,0
7,criminal,icc,54958,n,prop,NA,NA,0
7,criminal,unappealable,54939,NA,NA,NA,NA,0
7,criminal,assize,54550,NA,NA,NA,NA,0
7,criminal,rigorous,53103,NA,NA,NA,NA,0
7,criminal,banger,52111,NA,NA,NA,NA,0
7,criminal,locker,51955,NA,NA,NA,NA,0
7,criminal,judiciaire,50742,NA,NA,NA,NA,0
7,criminal,penale,50742,NA,NA,NA,NA,0
7,criminal,prosecutorial,50738,NA,NA,NA,NA,0
7,criminal,recidivist,50732,NA,NA,NA,NA,0
7,criminal,fugitive,50729,NA,NA,NA,NA,0
7,criminal,crimeless,50725,NA,NA,NA,NA,0
7,criminal,arrestable,50720,NA,NA,NA,NA,0
